Price,Levy,Manufacturer,Category,Leather interior,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Airbags,Turbo,Age,Category_encoded,GearBox_encoded,Manufacturer_encoded,Drive_4x4,Drive_Front,Drive_Rear
5645,706.0,MITSUBISHI,Hatchback,0,0.7,92000,3.0,Automatic,Front,2,0,14,2,3,2,False,True,False
18826,836.0,SSANGYONG,Jeep,1,2.0,120000,4.0,Automatic,Front,4,0,15,7,3,5,False,True,False
22649,707.0,HYUNDAI,Jeep,1,2.0,142000,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
16590,862.0,HYUNDAI,Minivan,1,2.5,42415,4.0,Automatic,Front,4,0,14,9,3,4,False,True,False
31988,394.0,TOYOTA,Sedan,0,2.5,51000,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
8624,966.0,DAEWOO,Sedan,1,2.0,19999,4.0,Automatic,Front,4,0,16,3,3,1,False,True,False
21012,456.0,TOYOTA,Sedan,0,2.5,89000,4.0,Variator,Front,0,0,10,3,2,3,False,True,False
10663,1266.0,HONDA,Hatchback,0,1.5,114000,4.0,Automatic,Front,8,0,11,2,3,2,False,True,False
13485,1481.0,VOLKSWAGEN,Hatchback,0,2.0,161000,4.0,Manual,Front,8,1,19,2,1,2,False,True,False
5331,691.0,MITSUBISHI,Hatchback,0,1.3,241589,4.0,Variator,Front,5,0,22,2,2,2,False,True,False
7370,585.0,OPEL,Minivan,0,1.8,260000,4.0,Manual,Front,6,0,25,9,1,1,False,True,False
17249,697.0,VOLKSWAGEN,Sedan,1,1.8,55000,4.0,Tiptronic,Front,10,1,10,3,4,2,False,True,False
4391,975.0,MITSUBISHI,Jeep,0,0.7,314000,3.0,Manual,4x4,2,0,19,7,1,2,True,False,False
11604,691.0,HONDA,Hatchback,0,1.3,157000,4.0,Tiptronic,Front,2,0,15,2,4,2,False,True,False
40769,1249.0,TOYOTA,Jeep,0,2.5,76000,4.0,Tiptronic,4x4,12,0,8,7,4,3,True,False,False
14113,862.0,VOLKSWAGEN,Sedan,1,2.5,156800,4.0,Automatic,Front,12,0,14,3,3,2,False,True,False
11917,691.0,HONDA,Hatchback,0,1.3,188000,4.0,Automatic,Front,8,0,14,2,3,2,False,True,False
12777,640.0,HYUNDAI,Sedan,1,2.0,162558,4.0,Automatic,Front,4,0,12,3,3,4,False,True,False
18817,552.0,TOYOTA,Hatchback,0,1.5,130000,4.0,Automatic,Front,12,0,12,2,3,3,False,True,False
23521,781.0,TOYOTA,Sedan,1,2.5,83000,4.0,Variator,Front,10,0,13,3,2,3,False,True,False
22580,1286.0,AUDI,Jeep,1,3.2,150400,6.0,Tiptronic,4x4,7,0,15,7,4,3,True,False,False
12544,645.0,TOYOTA,Hatchback,0,1.8,284678,4.0,Automatic,Front,12,0,14,2,3,3,False,True,False
9722,473.0,CHEVROLET,Sedan,0,1.4,121000,4.0,Tiptronic,Front,10,1,11,3,4,3,False,True,False
3450,831.0,HYUNDAI,Sedan,1,2.4,224349,4.0,Automatic,Front,0,0,14,3,3,4,False,True,False
15991,1408.0,FORD,Microbus,0,2.2,280000,4.0,Manual,Front,2,1,18,5,1,3,False,True,False
11133,394.0,TOYOTA,Sedan,1,2.5,179381,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
34184,1058.0,MERCEDES-BENZ,Sedan,1,3.5,133000,6.0,Automatic,Rear,12,0,13,3,3,3,False,False,True
21169,781.0,CHEVROLET,Sedan,0,1.4,25304,4.0,Automatic,Front,8,1,7,3,3,3,False,True,False
7495,1090.0,CHEVROLET,Jeep,1,2.0,71486,4.0,Automatic,Front,4,0,17,7,3,3,False,True,False
4861,645.0,LEXUS,Hatchback,1,1.8,95590,4.0,Automatic,Front,12,0,14,2,3,3,False,True,False
13485,765.0,HYUNDAI,Sedan,1,2.0,72369,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
20005,531.0,HYUNDAI,Sedan,1,1.6,147718,4.0,Automatic,Front,4,0,13,3,3,4,False,True,False
3000,1430.5,SUBARU,Goods wagon,0,2.5,1000,6.0,Tiptronic,4x4,6,0,22,1,4,2,True,False,False
11917,753.0,TOYOTA,Sedan,0,2.4,200000,4.0,Variator,Front,12,0,18,3,2,3,False,True,False
12570,761.0,CHEVROLET,Sedan,1,1.8,152293,4.0,Automatic,Front,4,0,15,3,3,3,False,True,False
14009,595.0,TOYOTA,Hatchback,1,1.5,137350,4.0,Automatic,Front,4,0,10,2,3,3,False,True,False
8311,891.0,MERCEDES-BENZ,Jeep,1,2.0,109555,4.0,Automatic,Front,0,0,9,7,3,3,False,True,False
23521,586.0,TOYOTA,Sedan,0,1.8,40000,4.0,Automatic,Front,16,0,11,3,3,3,False,True,False
25716,891.0,FORD,Sedan,1,2.0,65000,4.0,Tiptronic,Front,12,1,9,3,4,3,False,True,False
21730,831.0,HYUNDAI,Sedan,1,1.6,32510,4.0,Automatic,Front,4,0,8,3,3,4,False,True,False
19369,707.0,HYUNDAI,Coupe,1,2.0,153651,4.0,Automatic,Front,4,0,14,4,3,4,False,True,False
12544,658.0,SUZUKI,Jeep,0,1.3,125000,4.0,Manual,4x4,4,0,25,7,1,2,True,False,False
25299,642.0,HYUNDAI,Jeep,1,2.0,160000,4.0,Automatic,Front,4,0,13,7,3,4,False,True,False
7213,880.0,CHEVROLET,Sedan,1,1.6,28515,4.0,Automatic,Front,12,0,7,3,3,3,False,True,False
6899,531.0,CHEVROLET,Hatchback,1,1.6,94923,4.0,Automatic,Front,4,0,13,2,3,3,False,True,False
18817,586.0,TOYOTA,Sedan,1,1.8,160000,4.0,Tiptronic,Front,12,0,14,3,4,3,False,True,False
17249,586.0,TOYOTA,Sedan,0,1.8,256000,6.0,Automatic,Front,1,0,15,3,3,3,False,True,False
9879,1267.0,TOYOTA,Hatchback,0,1.5,137000,4.0,Automatic,Front,6,0,12,2,3,3,False,True,False
17249,586.0,TOYOTA,Hatchback,0,1.8,141000,4.0,Automatic,Front,6,0,14,2,3,3,False,True,False
49798,765.0,HYUNDAI,Jeep,1,2.0,93555,4.0,Automatic,Front,4,0,10,7,3,4,False,True,False
17249,585.0,HYUNDAI,Sedan,1,1.8,64800,4.0,Tiptronic,Front,12,0,12,3,4,4,False,True,False
29166,764.0,FORD,Jeep,1,2.0,127000,4.0,Tiptronic,4x4,8,1,11,7,4,3,True,False,False
2274,247.0,HONDA,Hatchback,1,1.3,149970,4.0,Automatic,Front,0,0,11,2,3,2,False,True,False
19444,586.0,VOLKSWAGEN,Sedan,1,1.8,102400,4.0,Automatic,Front,8,1,10,3,3,2,False,True,False
15367,878.0,TOYOTA,Hatchback,0,1.8,174000,4.0,Variator,Front,8,0,16,2,2,3,False,True,False
4861,1055.0,TOYOTA,Jeep,1,3.5,125605,6.0,Automatic,4x4,12,0,12,7,3,3,True,False,False
14113,447.0,HONDA,Universal,0,1.3,150000,4.0,Automatic,Front,4,0,12,6,3,2,False,True,False
13564,642.0,CHEVROLET,Jeep,1,2.0,228570,4.0,Automatic,Front,4,0,13,7,3,3,False,True,False
17876,642.0,FORD,Hatchback,0,2.0,128205,4.0,Automatic,Front,10,0,13,2,3,3,False,True,False
10349,753.0,MERCEDES-BENZ,Sedan,1,2.4,2000,6.0,Tiptronic,Rear,12,0,23,3,4,3,False,False,True
15000,1018.0,SUBARU,Sedan,0,3.0,138000,6.0,Tiptronic,4x4,8,0,17,3,4,2,True,False,False
14583,919.0,BMW,Jeep,1,3.0,229966,6.0,Automatic,4x4,0,0,13,7,3,3,True,False,False
36827,1249.0,HYUNDAI,Universal,1,2.5,137000,4.0,Automatic,Front,4,0,8,6,3,4,False,True,False
21639,1172.0,TOYOTA,Sedan,1,3.5,368064,6.0,Automatic,4x4,12,0,14,3,3,3,True,False,False
14113,1222.5,NISSAN,Minivan,0,3.5,155000,6.0,Tiptronic,4x4,4,0,22,9,4,2,True,False,False
40340,730.0,SSANGYONG,Jeep,1,1.6,59272,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
10976,503.0,HONDA,Hatchback,0,1.5,216000,4.0,Tiptronic,Front,12,0,13,2,4,2,False,True,False
25089,919.0,MERCEDES-BENZ,Sedan,1,3.0,86000,6.0,Tiptronic,4x4,12,0,13,3,4,3,True,False,False
18688,707.0,HYUNDAI,Jeep,1,2.0,143166,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
28830,629.0,HYUNDAI,Sedan,1,1.6,68243,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
23834,697.0,FORD,Microbus,0,2.2,141000,4.0,Manual,Front,2,1,13,5,1,3,False,True,False
16621,1172.0,MERCEDES-BENZ,Sedan,1,3.5,119379,6.0,Automatic,4x4,12,0,14,3,3,3,True,False,False
16000,641.0,FORD,Hatchback,0,2.0,272000,4.0,Automatic,Front,4,0,11,2,3,3,False,True,False
11917,530.0,HYUNDAI,Sedan,1,1.6,31691,4.0,Automatic,Front,4,0,12,3,3,4,False,True,False
13485,1018.0,BMW,Sedan,1,3.0,120000,6.0,Tiptronic,4x4,12,0,14,3,4,3,True,False,False
15367,1108.0,FORD,Sedan,1,3.7,290000,6.0,Automatic,4x4,8,0,11,3,3,3,True,False,False
15994,531.0,HYUNDAI,Hatchback,0,1.6,73600,4.0,Manual,Front,6,0,14,2,1,4,False,True,False
11917,641.0,CHEVROLET,Jeep,1,2.0,79749,4.0,Automatic,Front,4,0,13,7,3,3,False,True,False
18817,609.0,TOYOTA,Sedan,1,2.5,35058,4.0,Automatic,Front,12,0,7,3,3,3,False,True,False
21953,753.0,HYUNDAI,Sedan,0,2.4,20000,2.0,Tiptronic,Front,4,1,12,3,4,4,False,True,False
13808,891.0,HYUNDAI,Sedan,1,2.0,38206,4.0,Automatic,Front,4,0,9,3,3,4,False,True,False
16151,586.0,TOYOTA,Hatchback,0,1.8,110990,4.0,Automatic,Front,8,0,13,2,3,3,False,True,False
3300,861.0,RENAULT,Hatchback,0,1.2,777,4.0,Manual,Front,4,0,24,2,1,2,False,True,False
22947,836.0,HYUNDAI,Jeep,1,2.0,171344,4.0,Automatic,Front,4,0,15,7,3,4,False,True,False
40769,919.0,BMW,Sedan,1,3.0,58450,6.0,Tiptronic,Rear,12,0,13,3,4,3,False,False,True
7840,585.0,LEXUS,Hatchback,1,1.8,65989,4.0,Automatic,Front,0,0,12,2,3,3,False,True,False
25089,777.0,TOYOTA,Sedan,1,2.5,125000,4.0,Tiptronic,Front,12,0,11,3,4,3,False,True,False
5488,394.0,TOYOTA,Sedan,1,2.5,109798,4.0,Automatic,Front,12,0,11,3,3,3,False,True,False
9722,1111.0,TOYOTA,Hatchback,0,1.3,130000,4.0,Automatic,4x4,4,0,13,2,3,3,True,False,False
16621,1511.0,HYUNDAI,Coupe,1,3.8,151977,4.0,Automatic,Front,4,0,15,4,3,4,False,True,False
13956,603.0,LEXUS,Jeep,1,3.5,143619,6.0,Automatic,4x4,12,0,10,7,3,3,True,False,False
24415,642.0,SSANGYONG,Jeep,1,2.0,135490,4.0,Automatic,Front,4,0,13,7,3,5,False,True,False
10036,779.0,BMW,Sedan,1,2.5,320000,6.0,Tiptronic,Rear,4,0,25,3,4,3,False,False,True
10976,1266.0,TOYOTA,Sedan,0,1.5,100000,4.0,Variator,Front,8,0,11,3,2,3,False,True,False
21285,502.0,TOYOTA,Hatchback,1,1.5,52500,4.0,Automatic,Front,4,0,12,2,3,3,False,True,False
29793,1053.0,MERCEDES-BENZ,Sedan,1,3.5,219030,6.0,Automatic,4x4,12,0,11,3,3,3,True,False,False
19130,765.0,AUDI,Sedan,1,2.0,168000,4.0,Automatic,4x4,12,0,15,3,3,3,True,False,False
35570,877.0,HYUNDAI,Jeep,1,1.7,97880,4.0,Automatic,Front,4,0,8,7,3,4,False,True,False
8781,503.0,TOYOTA,Hatchback,0,1.5,175000,4.0,Automatic,Front,10,0,13,2,3,3,False,True,False
12544,753.0,SUZUKI,Sedan,0,2.4,263157,4.0,Tiptronic,Front,0,0,15,3,4,2,False,True,False
24148,749.0,HYUNDAI,Jeep,1,2.4,128000,4.0,Tiptronic,4x4,8,0,11,7,4,4,True,False,False
22580,308.0,TOYOTA,Sedan,1,1.8,160000,4.0,Automatic,Front,10,0,11,3,3,3,False,True,False
4861,779.0,TOYOTA,Sedan,1,2.5,136861,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
12858,784.0,TOYOTA,Sedan,0,1.5,210452,4.0,Variator,Front,8,0,17,3,2,3,False,True,False
8154,1236.0,HONDA,Sedan,0,1.3,185000,4.0,Automatic,Front,2,0,14,3,3,2,False,True,False
4861,333.0,FORD,Sedan,1,2.0,137328,4.0,Automatic,Front,0,0,11,3,3,3,False,True,False
36065,1018.0,BMW,Jeep,1,3.0,129600,6.0,Tiptronic,4x4,12,1,14,7,4,3,True,False,False
17876,1077.0,TOYOTA,Jeep,1,2.0,19968,4.0,Automatic,Front,12,0,6,7,3,3,False,True,False
18189,639.0,BMW,Sedan,1,2.0,250491,4.0,Automatic,Rear,12,0,11,3,3,3,False,False,True
24775,629.0,FORD,Sedan,1,1.6,46000,4.0,Tiptronic,Front,8,1,12,3,4,3,False,True,False
15257,707.0,HYUNDAI,Sedan,1,2.0,163374,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
16900,1141.0,HONDA,Universal,0,2.4,120000,4.0,Automatic,4x4,6,0,16,6,3,2,True,False,False
14740,397.0,CITROEN,Hatchback,0,1.0,233700,4.0,Manual,Front,6,0,14,2,1,2,False,True,False
10976,764.0,NISSAN,Jeep,1,2.0,121856,4.0,Automatic,4x4,6,0,21,7,3,2,True,False,False
22825,642.0,CHEVROLET,Jeep,1,2.0,137433,4.0,Automatic,Front,4,0,13,7,3,3,False,True,False
12544,530.0,KIA,Sedan,0,1.6,137000,4.0,Automatic,Front,4,0,12,3,3,3,False,True,False
16935,353.0,LEXUS,Hatchback,1,1.8,94949,4.0,Automatic,Front,0,0,10,2,3,3,False,True,False
20385,1234.0,FORD,Coupe,1,3.7,111111,6.0,Manual,Rear,12,0,12,4,1,3,False,False,True
38213,1079.0,HONDA,Sedan,1,2.0,0,4.0,Automatic,Front,4,0,7,3,3,2,False,True,False
44134,730.0,SSANGYONG,Jeep,1,1.6,48910,4.0,Automatic,Front,4,0,9,7,3,5,False,True,False
7213,836.0,MERCEDES-BENZ,Coupe,0,2.0,183000,4.0,Tiptronic,Rear,4,0,24,4,4,3,False,False,True
9565,784.0,HONDA,Sedan,1,1.5,58282,4.0,Automatic,Front,12,0,8,3,3,2,False,True,False
12544,1024.0,VOLKSWAGEN,Sedan,1,2.5,110000,4.0,Tiptronic,Front,6,0,15,3,4,2,False,True,False
6272,1357.0,OPEL,Universal,0,1.6,171000,4.0,Manual,Front,0,0,21,6,1,1,False,True,False
18817,1018.0,BMW,Sedan,1,3.0,170000,6.0,Tiptronic,Rear,8,1,20,3,4,3,False,False,True
10663,1236.0,HONDA,Sedan,1,1.3,127000,4.0,Variator,Front,2,0,14,3,2,2,False,True,False
44247,765.0,HYUNDAI,Jeep,1,2.0,153958,4.0,Automatic,Front,4,0,10,7,3,4,False,True,False
9408,781.0,BMW,Coupe,1,2.5,346080,6.0,Tiptronic,Rear,6,0,21,4,4,3,False,False,True
19444,650.0,VOLKSWAGEN,Sedan,0,1.4,36000,4.0,Tiptronic,Front,6,1,9,3,4,2,False,True,False
11917,586.0,TOYOTA,Sedan,0,1.8,200000,4.0,Automatic,Front,0,0,17,3,3,3,False,True,False
49889,770.0,HYUNDAI,Jeep,1,1.7,71867,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
9408,988.0,TOYOTA,Hatchback,0,1.5,113000,4.0,Automatic,Front,8,0,18,2,3,3,False,True,False
23834,810.0,TOYOTA,Hatchback,0,1.8,102500,4.0,Automatic,Front,10,0,9,2,3,3,False,True,False
22894,779.0,TOYOTA,Sedan,0,2.5,101000,4.0,Tiptronic,Front,10,0,12,3,4,3,False,True,False
10976,825.5,MERCEDES-BENZ,Coupe,0,2.4,89000,4.0,Tiptronic,Rear,10,0,21,4,4,3,False,False,True
5604,922.0,DAEWOO,Sedan,1,1.9,44521,4.0,Automatic,Front,4,0,16,3,3,1,False,True,False
17876,629.0,FORD,Sedan,1,1.6,160000,4.0,Tiptronic,Front,4,0,12,3,4,3,False,True,False
18189,586.0,HYUNDAI,Sedan,1,1.8,136000,4.0,Tiptronic,Front,8,0,13,3,4,4,False,True,False
10976,1266.0,HONDA,Hatchback,0,1.5,121000,4.0,Variator,Front,0,0,11,2,2,2,False,True,False
27911,810.5,MINI,Coupe,1,1.6,56000,4.0,Manual,Front,10,1,12,4,1,3,False,True,False
6429,1438.0,OPEL,Goods wagon,0,1.7,171339,4.0,Manual,Front,2,0,22,1,1,1,False,True,False
40769,1091.0,TOYOTA,Jeep,0,2.5,99200,4.0,Tiptronic,4x4,10,0,9,7,4,3,True,False,False
7840,779.0,BMW,Sedan,1,2.5,260000,6.0,Tiptronic,Rear,8,0,22,3,4,3,False,False,True
25089,1084.5,DODGE,Coupe,0,3.6,112000,6.0,Tiptronic,Rear,6,0,13,4,4,2,False,False,True
22894,1104.0,BMW,Coupe,1,3.0,157000,6.0,Tiptronic,4x4,8,0,15,4,4,3,True,False,False
7840,765.0,MERCEDES-BENZ,Sedan,0,2.0,136000,4.0,Tiptronic,Rear,6,0,25,3,4,3,False,False,True
12231,765.0,HYUNDAI,Sedan,1,2.0,348486,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
11917,919.0,LEXUS,Jeep,1,3.0,201000,6.0,Automatic,4x4,8,1,23,7,3,3,True,False,False
17035,707.0,HYUNDAI,Sedan,1,2.0,200867,4.0,Automatic,Front,4,0,14,3,3,4,False,True,False
3100,1018.0,AUDI,Sedan,1,3.0,11111,6.0,Automatic,4x4,6,0,23,3,3,3,True,False,False
27654,629.0,HYUNDAI,Sedan,1,1.6,87534,4.0,Automatic,Front,4,0,10,3,3,4,False,True,False
17719,765.0,KIA,Sedan,1,2.0,91000,4.0,Automatic,Front,8,1,12,3,3,3,False,True,False
14081,1024.0,HYUNDAI,Minivan,1,2.5,124850,4.0,Automatic,Front,4,0,15,9,3,4,False,True,False
2666,900.0,HYUNDAI,Sedan,1,2.4,234618,4.0,Automatic,Front,12,0,10,3,3,4,False,True,False
23994,730.0,CHEVROLET,Jeep,1,1.6,125774,4.0,Automatic,Front,4,0,9,7,3,3,False,True,False
13172,872.0,BMW,Sedan,0,2.2,190000,6.0,Tiptronic,Rear,5,0,22,3,4,3,False,False,True
14740,645.0,TOYOTA,Hatchback,0,1.8,161000,4.0,Variator,Front,11,0,14,2,2,3,False,True,False
18817,397.0,TOYOTA,Sedan,1,1.8,80000,4.0,Tiptronic,Front,12,0,9,3,4,3,False,True,False
11563,687.0,HYUNDAI,Sedan,1,1.6,130814,4.0,Automatic,Front,4,0,15,3,3,4,False,True,False
45376,891.0,HYUNDAI,Jeep,1,2.0,109446,4.0,Automatic,Front,4,0,9,7,3,4,False,True,False
15681,764.0,TOYOTA,Jeep,0,2.0,140000,4.0,Manual,4x4,8,0,23,7,1,3,True,False,False
33707,877.0,HYUNDAI,Jeep,1,1.7,143544,4.0,Automatic,Front,4,0,8,7,3,4,False,True,False
12544,1528.0,FORD,Microbus,0,2.4,0,4.0,Manual,Rear,0,0,26,5,1,3,False,False,True
6800,779.0,BMW,Sedan,0,2.5,157000,6.0,Manual,Rear,4,0,25,3,1,3,False,False,True
17876,629.0,HYUNDAI,Sedan,0,1.6,84800,4.0,Tiptronic,Front,8,0,12,3,4,4,False,True,False
18189,1172.0,MERCEDES-BENZ,Sedan,1,3.5,220000,6.0,Tiptronic,Rear,12,0,19,3,4,3,False,False,True
28225,1324.0,LEXUS,Jeep,1,3.3,119000,6.0,Automatic,4x4,10,0,17,7,3,3,True,False,False
2509,1054.0,TOYOTA,Minivan,0,2.2,112000,4.0,Manual,Front,4,1,18,9,1,3,False,True,False
44247,1091.0,HYUNDAI,Universal,1,2.5,51831,4.0,Automatic,Front,4,0,9,6,3,4,False,True,False
6586,765.0,MERCEDES-BENZ,Sedan,1,2.0,318406,4.0,Manual,Rear,6,0,26,3,1,3,False,False,True
15681,1018.0,BMW,Sedan,1,3.0,190000,6.0,Tiptronic,Rear,6,0,17,3,4,3,False,False,True
6586,639.0,AUDI,Sedan,1,2.0,123640,4.0,Automatic,4x4,12,0,11,3,3,3,True,False,False
47042,1017.0,AUDI,Jeep,1,2.0,75186,4.0,Automatic,4x4,0,0,8,7,3,3,True,False,False
5865,966.0,DAEWOO,Sedan,1,2.0,39031,4.0,Automatic,Front,4,0,16,3,3,1,False,True,False
20883,707.0,SSANGYONG,Jeep,1,2.0,102000,4.0,Automatic,Front,4,0,14,7,3,5,False,True,False
23521,831.0,MITSUBISHI,Pickup,0,2.4,175000,4.0,Manual,4x4,2,0,15,10,1,2,True,False,False
25402,638.0,SSANGYONG,Jeep,1,2.0,67861,4.0,Automatic,Front,4,0,11,7,3,5,False,True,False
9095,1236.0,HONDA,Hatchback,0,1.3,14590,4.0,Automatic,Front,0,0,14,2,3,2,False,True,False
2666,585.0,HYUNDAI,Coupe,1,1.8,89962,4.0,Automatic,Front,12,0,12,4,3,4,False,True,False
5018,779.0,TOYOTA,Sedan,1,2.5,190549,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
12231,764.0,HYUNDAI,Jeep,0,2.0,270000,4.0,Manual,4x4,4,0,17,7,1,4,True,False,False
11604,490.0,HONDA,Hatchback,0,1.3,150000,4.0,Variator,Front,8,0,14,2,2,2,False,True,False
20005,531.0,HYUNDAI,Sedan,1,1.6,36239,4.0,Automatic,Front,4,0,13,3,3,4,False,True,False
5018,779.0,TOYOTA,Sedan,1,2.5,190549,4.0,Automatic,Front,12,0,12,3,3,3,False,True,False
13799,528.0,FORD,Hatchback,0,1.6,134400,3.0,Automatic,Front,0,0,11,2,3,3,False,True,False
13068,836.0,SSANGYONG,Jeep,1,2.0,127500,4.0,Automatic,Front,4,0,15,7,3,5,False,True,False
14113,642.0,FORD,Hatchback,0,2.0,2012,4.0,Tiptronic,Front,12,0,13,2,4,3,False,True,False
16465,431.0,FORD,Hatchback,0,2.0,0,4.0,Automatic,Front,0,0,9,2,3,3,False,True,False
7300,1192.0,NISSAN,Sedan,0,2.3,160000,6.0,Automatic,Front,6,0,21,3,3,2,False,True,False
6899,790.0,DAEWOO,Sedan,1,1.6,50549,4.0,Automatic,Front,4,0,16,3,3,1,False,True,False
3293,565.0,CHEVROLET,Sedan,1,0.8,134863,4.0,Automatic,Front,4,0,18,3,3,3,False,True,False
17249,765.0,HYUNDAI,Sedan,1,2.0,72000,4.0,Tiptronic,Front,0,0,14,3,4,4,False,True,False
10192,761.0,DAEWOO,Sedan,1,1.8,46527,4.0,Automatic,Front,4,0,15,3,3,1,False,True,False
39201,517.0,TOYOTA,Sedan,1,3.5,166560,6.0,Automatic,4x4,12,0,11,3,3,3,True,False,False
36235,585.0,HONDA,Sedan,1,1.8,87000,4.0,Automatic,Front,4,0,12,3,3,2,False,True,False
22843,642.0,SSANGYONG,Jeep,1,2.0,125926,4.0,Automatic,Front,4,0,13,7,3,5,False,True,False
21699,642.0,CHEVROLET,Sedan,1,2.0,65006,4.0,Automatic,Front,4,0,13,3,3,3,False,True,False
25299,707.0,HYUNDAI,Jeep,1,2.0,134312,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
2300,531.0,MAZDA,Hatchback,0,1.6,11111,4.0,Automatic,Front,6,0,19,2,3,2,False,True,False
40142,639.0,BMW,Sedan,1,2.0,74000,4.0,Tiptronic,Rear,12,1,11,3,4,3,False,False,True
19124,502.0,HONDA,Hatchback,1,1.5,94500,4.0,Automatic,Front,4,0,12,2,3,2,False,True,False
11604,988.0,RENAULT,Minivan,0,1.5,240000,4.0,Manual,Front,6,1,18,9,1,2,False,True,False
11917,833.0,CHEVROLET,Jeep,1,2.0,61232,4.0,Automatic,Front,4,0,15,7,3,3,False,True,False
17249,765.0,BMW,Sedan,0,2.0,284000,4.0,Manual,Rear,9,1,20,3,1,3,False,False,True
23521,640.0,FORD,Hatchback,1,2.0,200925,4.0,Variator,Front,12,0,12,2,2,3,False,True,False
11604,489.0,CHEVROLET,Sedan,1,1.0,31970,4.0,Automatic,Front,4,0,9,3,3,3,False,True,False
18503,585.0,HYUNDAI,Sedan,0,1.8,117000,4.0,Tiptronic,Front,8,0,12,3,4,4,False,True,False
14113,552.0,TOYOTA,Hatchback,0,1.5,111111,4.0,Automatic,Front,4,0,13,2,3,3,False,True,False
5959,475.0,NISSAN,Hatchback,0,1.4,177000,4.0,Automatic,Front,4,0,21,2,3,2,False,True,False
32035,640.0,SSANGYONG,Jeep,1,2.0,152847,4.0,Automatic,Front,4,0,12,7,3,5,False,True,False
14376,769.0,HYUNDAI,Jeep,1,2.2,78305,4.0,Automatic,Front,4,0,14,7,3,4,False,True,False
25089,986.0,LEXUS,Sedan,1,2.4,64000,4.0,Automatic,Front,10,0,15,3,3,3,False,True,False
6899,574.0,HONDA,Sedan,0,1.3,155000,4.0,Automatic,Front,6,0,22,3,3,2,False,True,False
5488,1077.0,HYUNDAI,Sedan,1,2.0,29496,4.0,Automatic,Front,12,0,6,3,3,4,False,True,False
18817,586.0,TOYOTA,Hatchback,0,1.8,1000,4.0,Variator,Front,12,0,13,2,2,3,False,True,False
3450,831.0,HYUNDAI,Sedan,1,2.4,224349,4.0,Automatic,Front,0,0,14,3,3,4,False,True,False
7997,765.0,VOLKSWAGEN,Sedan,1,2.0,137000,4.0,Manual,Front,8,0,22,3,1,2,False,True,False
38888,1249.0,TOYOTA,Jeep,0,2.5,50000,4.0,Automatic,4x4,10,0,8,7,3,3,True,False,False
23207,900.0,HYUNDAI,Sedan,1,2.4,67840,4.0,Tiptronic,Front,8,0,10,3,4,4,False,True,False
17092,891.0,HYUNDAI,Sedan,0,2.0,71886,4.0,Automatic,Front,8,0,9,3,3,4,False,True,False
7150,1111.0,HONDA,Hatchback,0,1.3,129000,4.0,Automatic,Front,4,0,13,2,3,2,False,True,False
8154,155.0,MITSUBISHI,Jeep,0,0.2,18800,4.0,Tiptronic,4x4,2,1,23,7,4,2,True,False,False
34497,1017.0,NISSAN,Jeep,0,2.0,24000,6.0,Automatic,Front,8,0,8,7,3,2,False,True,False
9408,617.0,NISSAN,Sedan,0,1.2,97524,3.0,Automatic,Front,2,0,15,3,3,2,False,True,False
24148,810.0,TOYOTA,Hatchback,0,1.8,10200,4.0,Automatic,Front,10,0,9,2,3,3,False,True,False
20385,333.0,FORD,Universal,1,2.0,62000,4.0,Automatic,Front,8,0,11,6,3,3,False,True,False
14426,645.0,HYUNDAI,Sedan,0,1.8,195200,4.0,Tiptronic,Front,12,0,14,3,4,4,False,True,False
6144,1282.0,CHEVROLET,Jeep,1,2.0,68075,4.0,Automatic,Front,4,0,18,7,3,3,False,True,False
15994,1172.0,MERCEDES-BENZ,Coupe,1,3.5,170429,6.0,Automatic,Rear,12,0,14,4,3,3,False,False,True
11133,382.0,KIA,Sedan,1,2.4,88000,4.0,Automatic,Front,10,0,11,3,3,3,False,True,False
26030,382.0,CHEVROLET,Hatchback,1,1.5,52062,4.0,Automatic,Front,0,0,8,2,3,3,False,True,False
8781,552.0,TOYOTA,Hatchback,0,1.5,117000,4.0,Automatic,4x4,4,0,23,2,3,3,True,False,False
5802,474.0,CHEVROLET,Hatchback,1,1.4,0,4.0,Automatic,Front,12,0,12,2,3,3,False,True,False
8624,642.0,CHEVROLET,Sedan,1,2.0,62649,4.0,Automatic,Front,4,0,13,3,3,3,False,True,False
21953,586.0,HYUNDAI,Sedan,1,1.8,77600,4.0,Tiptronic,Front,12,0,9,3,4,4,False,True,False
